order_item_id|order_id|product_id|quantity|unit_price|line_total|discount_applied
2931|616|71|2|764.98|1529.96|0.0
2932|616|14|3|341.91|1025.73|0.0
2933|616|92|3|678.7|2036.1|0.0
2934|616|79|2|984.96|1969.92|0.0
2935|603|38|1|698.0|698.0|0.0
2936|211|14|2|341.91|683.82|0.0
2937|211|62|1|473.95|473.95|0.0
2938|211|93|2|143.55|287.1|0.0
2939|211|71|1|764.98|764.98|0.0
2940|365|7|1|982.48|982.48|0.0
2941|365|35|2|406.55|813.1|0.0
2942|365|45|3|637.59|1912.77|0.0
2943|365|19|3|31.57|94.71|0.0
2944|365|80|3|712.83|2138.49|0.0
2945|1918|43|2|875.92|1751.84|0.0
2946|1918|38|2|698.0|1396.0|139.6
2947|1918|36|1|890.23|890.23|0.0
2948|1918|66|1|503.46|503.46|50.35
2949|1458|93|3|143.55|430.65|43.06
2950|1458|75|2|108.08|216.16|21.62
2951|1644|89|2|576.7|1153.4|115.34
2952|1748|24|3|970.87|2912.61|291.26
2953|1748|90|3|646.46|1939.38|0.0
2954|1748|59|2|391.94|783.88|0.0
2955|1748|43|1|875.92|875.92|0.0
2956|1187|15|1|170.0|170.0|0.0
2957|1445|37|2|26.1|52.2|0.0
2958|1445|38|3|698.0|2094.0|0.0
2959|1445|62|1|473.95|473.95|47.4
2960|1445|78|1|948.39|948.39|94.84
2961|1445|32|2|153.3|306.6|0.0
2962|176|18|1|364.65|364.65|0.0
2963|176|91|1|105.2|105.2|10.52
2964|176|17|2|301.61|603.22|0.0
2965|176|90|2|646.46|1292.92|0.0
2966|844|67|1|871.61|871.61|0.0
2967|844|4|1|730.45|730.45|0.0
2968|844|41|1|519.39|519.39|0.0
2969|1492|31|1|702.2|702.2|0.0
2970|1492|32|3|153.3|459.9|0.0
2971|1492|7|3|982.48|2947.44|0.0
2972|662|9|3|695.01|2085.03|0.0
2973|662|69|2|336.62|673.24|0.0
2974|662|53|2|825.35|1650.7|0.0
2975|662|82|1|121.09|121.09|0.0
2976|1375|17|3|301.61|904.83|0.0
2977|464|90|3|646.46|1939.38|193.94
2978|464|2|3|179.15|537.45|0.0
2979|464|63|1|656.5|656.5|65.65
2980|464|70|2|277.88|555.76|0.0
2981|464|24|3|970.87|2912.61|0.0
2982|1656|80|3|712.83|2138.49|0.0
2983|1656|66|1|503.46|503.46|0.0
2984|1656|43|2|875.92|1751.84|0.0
2985|736|11|1|355.11|355.11|0.0
2986|736|67|3|871.61|2614.83|0.0
2987|736|4|1|730.45|730.45|0.0
2988|441|22|3|50.34|151.02|0.0
2989|1471|49|3|229.75|689.25|0.0
2990|1471|56|3|952.46|2857.38|285.74
2991|1471|75|3|108.08|324.24|0.0
2992|1471|6|2|109.48|218.96|0.0
2993|1471|41|3|519.39|1558.17|0.0
2994|129|37|1|26.1|26.1|0.0
2995|129|58|3|722.95|2168.85|0.0
2996|129|5|3|186.98|560.94|0.0
2997|129|43|3|875.92|2627.76|0.0
2998|129|20|2|120.81|241.62|0.0
2999|1092|27|1|452.34|452.34|45.23
3000|1092|96|1|886.8|886.8|0.0
3001|440|67|2|871.61|1743.22|174.32
3002|440|56|3|952.46|2857.38|0.0
3003|440|38|2|698.0|1396.0|0.0
3004|440|17|3|301.61|904.83|0.0
3005|1834|24|3|970.87|2912.61|0.0
3006|1834|61|2|510.26|1020.52|102.05
3007|1834|19|3|31.57|94.71|0.0
3008|577|65|2|59.34|118.68|0.0
3009|791|35|1|406.55|406.55|40.66
3010|791|57|1|858.16|858.16|0.0
3011|999|30|3|559.02|1677.06|0.0
3012|999|29|2|835.09|1670.18|0.0
3013|999|35|2|406.55|813.1|0.0
3014|999|82|3|121.09|363.27|0.0
3015|999|45|2|637.59|1275.18|0.0
3016|1906|8|2|641.26|1282.52|0.0
3017|1354|68|3|893.48|2680.44|0.0
3018|1354|46|1|449.42|449.42|44.94
3019|1354|91|2|105.2|210.4|0.0
3020|1322|22|2|50.34|100.68|0.0
3021|1322|71|2|764.98|1529.96|153.0
3022|713|40|3|94.74|284.22|0.0
3023|1689|6|1|109.48|109.48|0.0
3024|1689|98|2|383.46|766.92|0.0
3025|1689|94|2|879.19|1758.38|0.0
3026|1724|75|2|108.08|216.16|0.0
3027|1724|58|2|722.95|1445.9|0.0
3028|242|62|2|473.95|947.9|0.0
3029|242|72|2|965.53|1931.06|0.0
3030|242|69|2|336.62|673.24|0.0
3031|242|9|3|695.01|2085.03|0.0
3032|1913|51|2|610.68|1221.36|122.14
3033|1913|44|2|918.51|1837.02|0.0
3034|1913|49|2|229.75|459.5|0.0
3035|1913|78|2|948.39|1896.78|0.0
3036|1913|2|1|179.15|179.15|0.0
3037|1874|80|3|712.83|2138.49|0.0
3038|1874|10|3|441.58|1324.74|0.0
3039|1804|69|2|336.62|673.24|0.0
3040|1804|60|3|715.08|2145.24|0.0
3041|1804|89|1|576.7|576.7|0.0
3042|1011|34|2|386.74|773.48|77.35
3043|1011|41|2|519.39|1038.78|0.0
3044|1011|75|2|108.08|216.16|0.0
3045|1011|76|3|948.76|2846.28|0.0
3046|1011|87|2|361.76|723.52|0.0
3047|324|17|3|301.61|904.83|0.0
3048|947|74|1|628.92|628.92|0.0
3049|947|66|1|503.46|503.46|0.0
3050|1816|64|3|887.51|2662.53|0.0
3051|1816|12|2|79.26|158.52|0.0
3052|1816|98|3|383.46|1150.38|0.0
3053|1816|49|3|229.75|689.25|0.0
3054|1816|19|1|31.57|31.57|0.0
3055|461|15|2|170.0|340.0|0.0
3056|1778|59|1|391.94|391.94|0.0
3057|1778|36|2|890.23|1780.46|0.0
3058|1773|63|2|656.5|1313.0|0.0
3059|1773|22|2|50.34|100.68|10.07
3060|1773|66|2|503.46|1006.92|0.0
3061|1773|99|3|118.25|354.75|0.0
3062|1043|90|2|646.46|1292.92|129.29
3063|1043|75|2|108.08|216.16|0.0
3064|1043|86|3|111.62|334.86|0.0
3065|1043|38|2|698.0|1396.0|0.0
3066|551|42|3|711.3|2133.9|0.0
3067|551|84|1|106.36|106.36|0.0
3068|551|31|3|702.2|2106.6|0.0
3069|1734|39|3|446.44|1339.32|0.0
3070|1081|10|3|441.58|1324.74|0.0
3071|1081|72|1|965.53|965.53|0.0
3072|1081|29|1|835.09|835.09|0.0
3073|1971|19|3|31.57|94.71|0.0
3074|1971|8|3|641.26|1923.78|192.38
3075|1971|59|1|391.94|391.94|0.0
3076|1795|51|3|610.68|1832.04|0.0
3077|1085|79|3|984.96|2954.88|0.0
3078|1101|39|2|446.44|892.88|0.0
3079|1880|41|1|519.39|519.39|0.0
3080|1880|20|3|120.81|362.43|0.0
3081|1880|8|3|641.26|1923.78|0.0
3082|11|34|3|386.74|1160.22|0.0
3083|11|60|1|715.08|715.08|0.0
3084|11|26|1|84.47|84.47|0.0
3085|11|4|3|730.45|2191.35|0.0
3086|11|66|1|503.46|503.46|0.0
3087|1139|22|3|50.34|151.02|15.1
3088|888|2|1|179.15|179.15|0.0
3089|888|95|2|403.84|807.68|0.0
3090|888|90|3|646.46|1939.38|0.0
3091|1650|74|2|628.92|1257.84|0.0
3092|571|71|1|764.98|764.98|0.0
3093|1881|46|3|449.42|1348.26|0.0
3094|1881|62|3|473.95|1421.85|0.0
3095|903|37|2|26.1|52.2|0.0
3096|232|12|1|79.26|79.26|7.93
3097|232|18|2|364.65|729.3|0.0
3098|232|84|1|106.36|106.36|0.0
3099|459|12|3|79.26|237.78|23.78
3100|459|15|2|170.0|340.0|0.0
3101|459|27|3|452.34|1357.02|0.0
3102|459|39|1|446.44|446.44|0.0
3103|459|95|3|403.84|1211.52|0.0
3104|772|56|3|952.46|2857.38|0.0
3105|772|89|1|576.7|576.7|0.0
3106|772|23|2|156.21|312.42|0.0
3107|772|60|1|715.08|715.08|0.0
3108|772|55|1|988.42|988.42|0.0
3109|573|80|3|712.83|2138.49|0.0
3110|573|12|3|79.26|237.78|0.0
3111|520|6|2|109.48|218.96|0.0
3112|520|12|2|79.26|158.52|0.0
3113|1733|80|3|712.83|2138.49|0.0
3114|1733|68|3|893.48|2680.44|0.0
3115|1735|75|2|108.08|216.16|0.0
3116|1090|47|1|838.62|838.62|0.0
3117|1090|21|1|546.85|546.85|0.0
3118|1090|25|3|965.82|2897.46|0.0
3119|379|9|1|695.01|695.01|0.0
3120|379|86|2|111.62|223.24|22.32
3121|428|13|1|79.75|79.75|0.0
3122|428|57|2|858.16|1716.32|0.0
3123|407|63|3|656.5|1969.5|196.95
3124|407|7|2|982.48|1964.96|0.0
3125|407|39|3|446.44|1339.32|0.0
3126|407|92|3|678.7|2036.1|203.61
3127|597|80|1|712.83|712.83|0.0
3128|68|38|1|698.0|698.0|0.0
3129|68|5|1|186.98|186.98|0.0
3130|68|42|1|711.3|711.3|0.0
3131|68|4|1|730.45|730.45|0.0
3132|23|76|1|948.76|948.76|94.88
3133|23|48|1|390.24|390.24|0.0
3134|23|56|3|952.46|2857.38|0.0
3135|702|45|2|637.59|1275.18|0.0
3136|702|8|3|641.26|1923.78|0.0
3137|702|92|3|678.7|2036.1|0.0
3138|702|64|2|887.51|1775.02|0.0
3139|81|49|3|229.75|689.25|0.0
3140|1456|4|3|730.45|2191.35|0.0
3141|1456|26|1|84.47|84.47|0.0
3142|1456|85|3|899.22|2697.66|0.0
3143|1456|64|1|887.51|887.51|0.0
3144|1421|4|3|730.45|2191.35|0.0
3145|1421|25|1|965.82|965.82|0.0
3146|1421|98|2|383.46|766.92|0.0
3147|1421|74|1|628.92|628.92|0.0
3148|1720|78|2|948.39|1896.78|0.0
3149|1720|36|1|890.23|890.23|0.0
3150|1720|52|1|852.47|852.47|85.25
3151|1720|77|1|995.49|995.49|0.0
3152|1720|51|2|610.68|1221.36|0.0
3153|1670|14|3|341.91|1025.73|0.0
3154|1670|96|1|886.8|886.8|0.0
3155|1670|88|1|933.52|933.52|0.0
3156|1670|41|1|519.39|519.39|0.0
3157|443|32|1|153.3|153.3|0.0
3158|443|24|1|970.87|970.87|0.0
3159|40|44|2|918.51|1837.02|0.0
3160|40|69|3|336.62|1009.86|0.0
3161|40|100|3|18.28|54.84|0.0
3162|40|63|3|656.5|1969.5|0.0
3163|1301|32|2|153.3|306.6|0.0
3164|1301|60|1|715.08|715.08|0.0
3165|1152|24|3|970.87|2912.61|0.0
3166|1152|19|1|31.57|31.57|0.0
3167|1152|68|3|893.48|2680.44|268.04
3168|1152|42|3|711.3|2133.9|0.0
3169|147|15|1|170.0|170.0|0.0
3170|147|28|2|48.41|96.82|0.0
3171|147|80|1|712.83|712.83|71.28
3172|1772|22|2|50.34|100.68|0.0
3173|1772|100|1|18.28|18.28|0.0
3174|1772|97|2|419.52|839.04|0.0
3175|1772|31|3|702.2|2106.6|0.0
3176|1772|55|1|988.42|988.42|0.0
3177|865|69|1|336.62|336.62|0.0
3178|865|3|1|591.41|591.41|0.0
3179|1842|47|2|838.62|1677.24|0.0
3180|1842|67|2|871.61|1743.22|0.0
3181|1842|40|3|94.74|284.22|0.0
3182|1842|53|3|825.35|2476.05|0.0
3183|159|30|1|559.02|559.02|0.0
3184|159|63|1|656.5|656.5|0.0
3185|159|99|2|118.25|236.5|0.0
3186|159|12|1|79.26|79.26|0.0
3187|1015|52|2|852.47|1704.94|0.0
3188|1015|5|1|186.98|186.98|0.0
3189|1015|16|1|974.54|974.54|0.0
3190|1015|34|2|386.74|773.48|0.0
3191|551|48|2|390.24|780.48|0.0
3192|1846|91|2|105.2|210.4|0.0
3193|378|9|2|695.01|1390.02|0.0
3194|378|10|2|441.58|883.16|0.0
3195|378|54|1|596.2|596.2|0.0
3196|378|69|2|336.62|673.24|0.0
3197|546|78|2|948.39|1896.78|0.0
3198|546|22|3|50.34|151.02|0.0
3199|546|52|2|852.47|1704.94|170.49
3200|546|96|2|886.8|1773.6|0.0
3201|546|3|2|591.41|1182.82|0.0
3202|1936|49|2|229.75|459.5|45.95
3203|1936|65|1|59.34|59.34|0.0
3204|29|35|1|406.55|406.55|0.0
3205|847|81|2|54.29|108.58|10.86
3206|847|88|3|933.52|2800.56|0.0
3207|847|41|2|519.39|1038.78|0.0
3208|1549|2|1|179.15|179.15|17.92
3209|1579|12|3|79.26|237.78|23.78
3210|384|20|1|120.81|120.81|12.08
3211|384|64|3|887.51|2662.53|0.0
3212|1856|61|1|510.26|510.26|0.0
3213|1856|35|3|406.55|1219.65|121.97
3214|1856|88|2|933.52|1867.04|0.0
3215|1856|17|1|301.61|301.61|0.0
3216|1856|89|3|576.7|1730.1|0.0
3217|425|85|2|899.22|1798.44|0.0
3218|425|8|3|641.26|1923.78|0.0
3219|425|75|3|108.08|324.24|0.0
3220|17|100|3|18.28|54.84|0.0
3221|1350|53|3|825.35|2476.05|247.61
3222|213|5|1|186.98|186.98|0.0
3223|213|70|3|277.88|833.64|0.0
3224|213|15|1|170.0|170.0|0.0
3225|1433|81|3|54.29|162.87|16.29
3226|1433|33|2|780.86|1561.72|0.0
3227|1433|72|3|965.53|2896.59|0.0
3228|1433|35|2|406.55|813.1|81.31
3229|1433|25|2|965.82|1931.64|0.0
3230|768|43|3|875.92|2627.76|262.78
3231|768|91|2|105.2|210.4|0.0
3232|768|16|3|974.54|2923.62|0.0
3233|768|40|3|94.74|284.22|0.0
3234|768|24|1|970.87|970.87|0.0
3235|1541|90|2|646.46|1292.92|0.0
3236|1541|46|3|449.42|1348.26|0.0
3237|1541|56|1|952.46|952.46|0.0
3238|1541|17|3|301.61|904.83|0.0
3239|1509|83|2|158.2|316.4|0.0
3240|1333|60|2|715.08|1430.16|0.0
3241|1333|75|2|108.08|216.16|0.0
3242|1333|85|1|899.22|899.22|0.0
3243|550|53|3|825.35|2476.05|0.0
3244|1908|21|2|546.85|1093.7|109.37
3245|1908|55|3|988.42|2965.26|0.0
3246|234|88|3|933.52|2800.56|0.0
3247|762|12|2|79.26|158.52|0.0
3248|323|14|2|341.91|683.82|0.0
3249|323|17|2|301.61|603.22|0.0
3250|323|88|1|933.52|933.52|0.0
3251|323|92|1|678.7|678.7|0.0
3252|323|80|2|712.83|1425.66|0.0
3253|1875|39|2|446.44|892.88|0.0
3254|1875|72|3|965.53|2896.59|0.0
3255|1875|37|1|26.1|26.1|0.0
3256|1875|12|2|79.26|158.52|0.0
3257|1875|90|3|646.46|1939.38|0.0
3258|1979|62|3|473.95|1421.85|0.0
3259|1979|22|2|50.34|100.68|0.0
3260|337|85|1|899.22|899.22|0.0
3261|337|63|1|656.5|656.5|65.65
3262|337|74|2|628.92|1257.84|0.0
3263|337|72|2|965.53|1931.06|0.0
3264|867|92|2|678.7|1357.4|0.0
3265|867|61|1|510.26|510.26|0.0
3266|867|13|3|79.75|239.25|23.93
3267|867|11|3|355.11|1065.33|0.0
3268|219|5|2|186.98|373.96|0.0
3269|219|87|3|361.76|1085.28|108.53
3270|219|67|2|871.61|1743.22|0.0
3271|219|77|1|995.49|995.49|0.0
3272|1756|16|2|974.54|1949.08|0.0
3273|1756|10|3|441.58|1324.74|0.0
3274|1756|39|1|446.44|446.44|44.64
3275|1756|52|3|852.47|2557.41|0.0
3276|1450|59|2|391.94|783.88|0.0
3277|1450|47|2|838.62|1677.24|0.0
3278|1450|39|3|446.44|1339.32|0.0
3279|1450|23|3|156.21|468.63|0.0
3280|1450|94|3|879.19|2637.57|0.0
3281|873|91|2|105.2|210.4|21.04
3282|873|24|3|970.87|2912.61|0.0
3283|873|31|2|702.2|1404.4|0.0
3284|1004|59|3|391.94|1175.82|0.0
3285|1004|1|1|141.62|141.62|0.0
3286|1004|8|2|641.26|1282.52|0.0
3287|1004|61|2|510.26|1020.52|102.05
3288|1589|12|3|79.26|237.78|0.0
3289|1589|97|3|419.52|1258.56|0.0
3290|1841|21|3|546.85|1640.55|164.06
3291|1841|97|1|419.52|419.52|0.0
3292|1841|22|3|50.34|151.02|0.0
3293|1841|52|3|852.47|2557.41|0.0
3294|1841|62|3|473.95|1421.85|0.0
3295|154|71|3|764.98|2294.94|0.0
3296|154|28|2|48.41|96.82|0.0
3297|1440|40|3|94.74|284.22|0.0
3298|1440|52|1|852.47|852.47|0.0
3299|1440|98|1|383.46|383.46|0.0
3300|1440|86|1|111.62|111.62|0.0
3301|212|2|1|179.15|179.15|0.0
3302|212|97|1|419.52|419.52|0.0
3303|212|96|1|886.8|886.8|0.0
3304|212|76|3|948.76|2846.28|0.0
3305|988|92|3|678.7|2036.1|0.0
3306|988|91|1|105.2|105.2|0.0
3307|988|98|3|383.46|1150.38|0.0
3308|988|56|3|952.46|2857.38|0.0
3309|1136|35|3|406.55|1219.65|0.0
3310|1136|77|3|995.49|2986.47|0.0
3311|1136|20|2|120.81|241.62|0.0
3312|1136|87|3|361.76|1085.28|0.0
3313|1136|89|2|576.7|1153.4|0.0
3314|1898|37|2|26.1|52.2|0.0
3315|1898|87|1|361.76|361.76|0.0
3316|1898|35|2|406.55|813.1|0.0
3317|1898|44|2|918.51|1837.02|0.0
3318|361|66|3|503.46|1510.38|0.0
3319|361|21|2|546.85|1093.7|0.0
3320|361|65|1|59.34|59.34|0.0
3321|361|14|1|341.91|341.91|0.0
3322|361|58|2|722.95|1445.9|0.0
3323|123|8|2|641.26|1282.52|128.25
3324|123|24|2|970.87|1941.74|0.0
3325|370|8|1|641.26|641.26|0.0
3326|370|28|2|48.41|96.82|0.0
3327|1312|45|2|637.59|1275.18|0.0
3328|1312|22|1|50.34|50.34|0.0
3329|1312|48|3|390.24|1170.72|0.0
3330|933|97|1|419.52|419.52|0.0
3331|933|100|1|18.28|18.28|0.0
3332|933|34|2|386.74|773.48|0.0
3333|933|98|1|383.46|383.46|0.0
3334|1718|60|2|715.08|1430.16|0.0
3335|1718|52|1|852.47|852.47|0.0
3336|1718|96|3|886.8|2660.4|0.0
3337|1219|76|1|948.76|948.76|0.0
3338|1219|4|2|730.45|1460.9|0.0
3339|1219|8|1|641.26|641.26|0.0
3340|1219|93|2|143.55|287.1|0.0
3341|1219|46|1|449.42|449.42|44.94
3342|431|20|2|120.81|241.62|0.0
3343|431|69|1|336.62|336.62|0.0
3344|977|30|3|559.02|1677.06|0.0
3345|977|60|2|715.08|1430.16|0.0
3346|977|18|1|364.65|364.65|0.0
3347|977|29|1|835.09|835.09|0.0
3348|977|64|3|887.51|2662.53|0.0
3349|1229|1|3|141.62|424.86|0.0
3350|1343|19|2|31.57|63.14|6.31
3351|1343|84|1|106.36|106.36|0.0
3352|1343|27|2|452.34|904.68|0.0
3353|1171|25|1|965.82|965.82|0.0
3354|1171|30|3|559.02|1677.06|0.0
3355|1080|27|3|452.34|1357.02|0.0
3356|1080|69|1|336.62|336.62|0.0
3357|1080|36|3|890.23|2670.69|0.0
3358|1080|47|3|838.62|2515.86|0.0
3359|1080|52|1|852.47|852.47|0.0
3360|495|57|3|858.16|2574.48|0.0
3361|495|13|3|79.75|239.25|0.0
3362|1468|97|1|419.52|419.52|0.0
3363|1468|88|2|933.52|1867.04|0.0
3364|1468|87|2|361.76|723.52|0.0
3365|1758|38|2|698.0|1396.0|0.0
3366|1758|48|3|390.24|1170.72|0.0
3367|1758|91|2|105.2|210.4|0.0
3368|1758|46|3|449.42|1348.26|0.0
3369|894|60|3|715.08|2145.24|0.0
3370|894|80|2|712.83|1425.66|0.0
3371|326|92|3|678.7|2036.1|0.0
3372|326|19|1|31.57|31.57|0.0
3373|522|55|1|988.42|988.42|0.0
3374|522|67|1|871.61|871.61|0.0
3375|522|68|3|893.48|2680.44|0.0
3376|522|47|3|838.62|2515.86|0.0
3377|522|79|3|984.96|2954.88|0.0
3378|1879|60|3|715.08|2145.24|0.0
3379|1879|87|1|361.76|361.76|0.0
3380|1879|67|3|871.61|2614.83|0.0
3381|1879|28|3|48.41|145.23|0.0
3382|1879|11|2|355.11|710.22|71.02
3383|695|100|3|18.28|54.84|0.0
3384|695|11|1|355.11|355.11|0.0
3385|695|88|2|933.52|1867.04|0.0
3386|1024|52|2|852.47|1704.94|0.0
3387|1024|82|1|121.09|121.09|12.11
3388|1024|86|2|111.62|223.24|0.0
3389|1024|99|1|118.25|118.25|0.0
3390|1024|5|3|186.98|560.94|0.0
3391|949|55|2|988.42|1976.84|0.0
3392|949|32|1|153.3|153.3|0.0
3393|949|19|1|31.57|31.57|0.0
3394|949|72|2|965.53|1931.06|0.0
3395|949|75|1|108.08|108.08|0.0
3396|1256|22|2|50.34|100.68|0.0
3397|1256|20|2|120.81|241.62|0.0
3398|1256|14|3|341.91|1025.73|0.0
3399|1256|42|1|711.3|711.3|0.0
3400|971|30|3|559.02|1677.06|0.0
3401|971|77|3|995.49|2986.47|0.0
3402|971|78|1|948.39|948.39|0.0
3403|971|33|2|780.86|1561.72|0.0
3404|119|54|3|596.2|1788.6|0.0
3405|119|47|1|838.62|838.62|0.0
3406|119|56|1|952.46|952.46|0.0
3407|923|5|1|186.98|186.98|0.0
3408|923|7|1|982.48|982.48|0.0
3409|1883|95|1|403.84|403.84|0.0
3410|1883|60|2|715.08|1430.16|0.0
3411|1955|45|2|637.59|1275.18|0.0
3412|1955|95|2|403.84|807.68|0.0
3413|393|22|1|50.34|50.34|0.0
3414|393|94|3|879.19|2637.57|0.0
3415|644|28|2|48.41|96.82|0.0
3416|644|77|1|995.49|995.49|0.0
3417|644|9|1|695.01|695.01|0.0
3418|644|55|2|988.42|1976.84|0.0
3419|644|86|2|111.62|223.24|0.0
3420|19|96|2|886.8|1773.6|0.0
3421|528|53|2|825.35|1650.7|165.07
3422|528|40|2|94.74|189.48|0.0
3423|1621|74|2|628.92|1257.84|0.0
3424|1621|81|3|54.29|162.87|0.0
3425|1621|89|2|576.7|1153.4|0.0
3426|1621|26|2|84.47|168.94|0.0
3427|1621|86|3|111.62|334.86|0.0
3428|921|26|3|84.47|253.41|0.0
3429|921|64|2|887.51|1775.02|0.0
3430|921|13|3|79.75|239.25|0.0
3431|921|54|2|596.2|1192.4|0.0
3432|921|38|2|698.0|1396.0|0.0
3433|1892|54|2|596.2|1192.4|0.0
3434|1892|56|2|952.46|1904.92|0.0
3435|1892|74|3|628.92|1886.76|188.68
3436|172|70|3|277.88|833.64|0.0
3437|172|57|3|858.16|2574.48|0.0
3438|1727|17|1|301.61|301.61|0.0
3439|1727|65|2|59.34|118.68|0.0
3440|1727|74|1|628.92|628.92|0.0
3441|410|70|2|277.88|555.76|0.0
3442|410|39|3|446.44|1339.32|133.93
3443|410|95|3|403.84|1211.52|0.0
3444|410|58|2|722.95|1445.9|0.0
3445|972|46|2|449.42|898.84|0.0
3446|972|6|3|109.48|328.44|0.0
3447|972|78|1|948.39|948.39|0.0
3448|297|8|1|641.26|641.26|0.0
3449|297|20|3|120.81|362.43|0.0
3450|297|31|3|702.2|2106.6|0.0
3451|1075|78|1|948.39|948.39|0.0
3452|1075|82|1|121.09|121.09|0.0
3453|1075|22|3|50.34|151.02|0.0
3454|1075|34|2|386.74|773.48|0.0
3455|53|24|1|970.87|970.87|0.0
3456|711|5|1|186.98|186.98|0.0
3457|711|31|3|702.2|2106.6|0.0
3458|711|65|2|59.34|118.68|0.0
3459|711|58|2|722.95|1445.9|0.0
3460|13|55|1|988.42|988.42|0.0
3461|13|1|2|141.62|283.24|0.0
3462|13|39|2|446.44|892.88|0.0
3463|13|76|3|948.76|2846.28|284.63
3464|1911|85|3|899.22|2697.66|0.0
3465|1681|11|2|355.11|710.22|0.0
3466|1681|24|1|970.87|970.87|0.0
3467|1681|23|3|156.21|468.63|0.0
3468|1681|15|2|170.0|340.0|34.0
3469|759|53|1|825.35|825.35|0.0
3470|759|91|3|105.2|315.6|0.0
3471|759|65|2|59.34|118.68|0.0
3472|759|92|3|678.7|2036.1|0.0
3473|759|90|1|646.46|646.46|0.0
3474|686|70|3|277.88|833.64|0.0
3475|686|54|2|596.2|1192.4|0.0
3476|118|66|2|503.46|1006.92|0.0
3477|118|41|1|519.39|519.39|0.0
3478|1857|62|1|473.95|473.95|0.0
3479|1857|25|1|965.82|965.82|0.0
3480|1857|67|2|871.61|1743.22|0.0
3481|1662|13|3|79.75|239.25|0.0
3482|1662|70|3|277.88|833.64|83.36
3483|1662|12|1|79.26|79.26|0.0
3484|1662|48|3|390.24|1170.72|0.0
3485|806|15|2|170.0|340.0|0.0
3486|806|25|2|965.82|1931.64|0.0
3487|806|52|3|852.47|2557.41|0.0
3488|806|81|3|54.29|162.87|0.0
3489|806|93|1|143.55|143.55|0.0
3490|1995|53|2|825.35|1650.7|0.0
3491|1995|69|2|336.62|673.24|0.0
3492|1995|57|1|858.16|858.16|0.0
3493|1995|11|3|355.11|1065.33|0.0
3494|1995|65|1|59.34|59.34|0.0
3495|1607|91|3|105.2|315.6|31.56
3496|1607|21|2|546.85|1093.7|0.0
3497|1251|77|2|995.49|1990.98|0.0
3498|1957|29|1|835.09|835.09|0.0
3499|1957|27|2|452.34|904.68|0.0
3500|1957|18|1|364.65|364.65|0.0
3501|1957|10|2|441.58|883.16|0.0
3502|1957|98|1|383.46|383.46|38.35
3503|1384|62|1|473.95|473.95|47.4
3504|1384|87|2|361.76|723.52|0.0
3505|107|72|2|965.53|1931.06|0.0
3506|107|45|1|637.59|637.59|0.0
3507|107|50|1|477.24|477.24|0.0
3508|107|20|1|120.81|120.81|12.08
3509|107|92|3|678.7|2036.1|0.0
3510|974|84|1|106.36|106.36|10.64
3511|1033|76|2|948.76|1897.52|0.0
3512|1033|48|1|390.24|390.24|0.0
3513|1033|10|1|441.58|441.58|0.0
3514|1033|55|1|988.42|988.42|0.0
3515|884|70|1|277.88|277.88|0.0
3516|1084|86|3|111.62|334.86|0.0
3517|1084|91|3|105.2|315.6|0.0
3518|447|29|2|835.09|1670.18|0.0
3519|447|26|3|84.47|253.41|0.0
3520|447|8|2|641.26|1282.52|0.0
3521|447|24|1|970.87|970.87|0.0
3522|447|42|1|711.3|711.3|0.0
3523|1994|85|2|899.22|1798.44|0.0
3524|1994|44|3|918.51|2755.53|0.0
3525|1994|77|3|995.49|2986.47|298.65
3526|1516|3|3|591.41|1774.23|0.0
3527|284|74|2|628.92|1257.84|0.0
3528|856|37|2|26.1|52.2|0.0
3529|975|12|1|79.26|79.26|0.0
3530|975|9|1|695.01|695.01|0.0
3531|822|67|1|871.61|871.61|0.0
3532|1124|100|3|18.28|54.84|0.0
3533|1124|14|2|341.91|683.82|0.0
3534|1124|89|2|576.7|1153.4|0.0
3535|427|90|1|646.46|646.46|0.0
3536|427|10|3|441.58|1324.74|0.0
3537|427|89|2|576.7|1153.4|0.0
3538|427|79|2|984.96|1969.92|0.0
3539|427|64|3|887.51|2662.53|0.0
3540|693|52|1|852.47|852.47|0.0
3541|423|65|1|59.34|59.34|0.0
3542|423|5|2|186.98|373.96|0.0
3543|423|53|2|825.35|1650.7|0.0
3544|139|29|2|835.09|1670.18|0.0
3545|139|88|1|933.52|933.52|0.0
3546|139|80|1|712.83|712.83|0.0
3547|139|82|2|121.09|242.18|0.0
3548|139|70|1|277.88|277.88|0.0
3549|980|38|3|698.0|2094.0|0.0
3550|295|56|3|952.46|2857.38|0.0
3551|295|23|3|156.21|468.63|0.0
3552|295|41|2|519.39|1038.78|0.0
3553|295|25|3|965.82|2897.46|0.0
3554|424|45|2|637.59|1275.18|0.0
3555|424|25|3|965.82|2897.46|289.75
3556|424|6|2|109.48|218.96|0.0
3557|424|13|2|79.75|159.5|0.0
3558|424|51|2|610.68|1221.36|0.0
3559|1339|75|3|108.08|324.24|0.0
3560|1339|2|3|179.15|537.45|0.0
3561|1339|18|2|364.65|729.3|0.0
3562|1999|50|3|477.24|1431.72|0.0
3563|1999|18|1|364.65|364.65|0.0
3564|1999|99|2|118.25|236.5|0.0
3565|1999|93|1|143.55|143.55|0.0
3566|22|71|2|764.98|1529.96|0.0
3567|22|77|1|995.49|995.49|0.0
